1502791554.031572	0x41196FC3	9.589786
1502791554.047558	0x41197116	9.590109
1502791554.064454	0x4119C8A2	9.611483
1502791554.096008	0x41199BA3	9.600497
1502791554.111541	0x41199C98	9.600731
1502791554.127583	0x411A1BE2	9.631807
1502791554.143555	0x411A1B72	9.631701
1502791554.175398	0x4119B802	9.607424
1502791554.191564	0x4119B73C	9.607235
1502791554.209495	0x4119B845	9.607488
1502791554.227955	0x4119B75C	9.607265
1502791554.255921	0x41197093	9.589984
1502791554.272059	0x4119D1E2	9.613741
1502791554.288124	0x411A1512	9.630144
1502791554.319299	0x4119CE62	9.612886
1502791554.336272	0x4119CE74	9.612904
1502791554.351453	0x4119F8E2	9.623262
1502791554.367510	0x4119BCE2	9.608614
1502791554.399364	0x4119BC9D	9.608548
1502791554.415517	0x411A1682	9.630495
1502791554.431589	0x411A169D	9.630521
1502791554.447522	0x4119E372	9.618029
1502791554.479381	0x4119E3AB	9.618083
1502791554.496272	0x4119E43D	9.618222
1502791554.511502	0x4119A562	9.602877
1502791554.527501	0x41197973	9.592151
1502791554.560188	0x4119D832	9.615282
1502791554.575660	0x4119D967	9.615577
1502791554.592355	0x4119B8D2	9.607622
1502791554.624131	0x4119F072	9.621202
1502791554.639654	0x4119F16C	9.621441
1502791554.656118	0x41199EF2	9.601305
1502791554.672450	0x41199E9D	9.601224
1502791554.703335	0x4119F092	9.621233
1502791554.719508	0x4119F12F	9.621383
1502791554.735475	0x4119C1E2	9.609835
1502791554.751526	0x4119C1CB	9.609813
1502791554.783374	0x4119DEF2	9.616930
1502791554.799498	0x4119A992	9.603899
1502791554.815520	0x4119A880	9.603638
1502791554.831522	0x4119E392	9.618059
1502791554.864169	0x4119E442	9.618227
1502791554.879606	0x4119A562	9.602877
1502791554.896264	0x4119A5D4	9.602985
1502791554.927252	0x4119D582	9.614626
1502791554.943434	0x41199863	9.599704
1502791554.959451	0x411965D3	9.587359
1502791554.975454	0x4119CF02	9.613039
1502791555.007655	0x411A0272	9.625597
1502791555.024060	0x41199A63	9.600192
1502791555.040021	0x41199B44	9.600407
1502791555.056085	0x4119C102	9.609621
1502791555.087897	0x41196D33	9.589160
1502791555.104071	0x41196BFC	9.588863
1502791555.119461	0x41199863	9.599704
1502791555.135467	0x4119998D	9.599988
1502791555.168174	0x41197823	9.591830
1502791555.183600	0x41199793	9.599505
1502791555.200227	0x4119D292	9.613909
1502791555.232096	0x41198B03	9.596438
1502791555.248251	0x41194963	9.580417
1502791555.263518	0x4119A9F2	9.603991
1502791555.280283	0x4119AB34	9.604298
1502791555.311287	0x41194783	9.579959
1502791555.327481	0x41197403	9.590823
1502791555.343446	0x4119B0A2	9.605623
1502791555.359440	0x41194E53	9.581622
1502791555.391433	0x41194EAE	9.581709
1502791555.407472	0x4119BE72	9.608995
1502791555.423480	0x4119BE7A	9.609003
1502791555.439480	0x41198533	9.595019
1502791555.472203	0x411985A4	9.595127
1502791555.487635	0x411986E7	9.595435
1502791555.504928	0x41196273	9.586535
1502791555.535967	0x41196118	9.586205
1502791555.552357	0x4119B742	9.607241
1502791555.567572	0x4119D852	9.615313
1502791555.583797	0x41198E63	9.597262
1502791555.615374	0x41198E96	9.597311
1502791555.631478	0x41198ED6	9.597372
1502791555.647461	0x41194C03	9.581058
1502791555.663404	0x41194BAA	9.580973
1502791555.695399	0x4119A412	9.602556
1502791555.711475	0x4119A412	9.602556
1502791555.727449	0x41197083	9.589969
1502791555.743466	0x41199233	9.598193
1502791555.775502	0x4119925A	9.598230
1502791555.791477	0x41197153	9.590167
1502791555.807442	0x4119712A	9.590128
1502791555.839707	0x4119AEF2	9.605211
1502791555.856067	0x4119D0E2	9.613497
1502791555.872004	0x41198833	9.595752
1502791555.888043	0x41198893	9.595843
1502791555.919356	0x4119B322	9.606234
1502791555.935481	0x41194943	9.580386
1502791555.951429	0x4119499F	9.580474
1502791555.967383	0x4119B2D2	9.606157
1502791555.999413	0x4119B1C7	9.605903
1502791556.015430	0x41197FB3	9.593677
