1502791554.024452	0xBF60B09B	-0.877695
1502791554.040532	0xBF5E77BE	-0.869015
1502791554.056515	0xBF63ABEC	-0.889342
1502791554.088289	0xBF65BE4B	-0.897435
1502791554.104564	0xBF625281	-0.884071
1502791554.120520	0xBF675532	-0.903644
1502791554.136486	0xBF675DB2	-0.903773
1502791554.168361	0xBF6487DE	-0.892698
1502791554.185228	0xBF64761F	-0.892427
1502791554.201047	0xBF647A55	-0.892492
1502791554.217049	0xBF61B48B	-0.881661
1502791554.248836	0xBF61BE45	-0.881810
1502791554.265076	0xBF64E559	-0.894125
1502791554.281093	0xBF5F852E	-0.873126
1502791554.297047	0xBF621F84	-0.883293
1502791554.328458	0xBF62253E	-0.883381
1502791554.344462	0xBF5FA12C	-0.873553
1502791554.360479	0xBF5C685F	-0.860968
1502791554.392250	0xBF5C592D	-0.860736
1502791554.408480	0xBF5FA52C	-0.873614
1502791554.424534	0xBF5FA266	-0.873572
1502791554.440475	0xBF5B0CF4	-0.855666
1502791554.472317	0xBF58E116	-0.847185
1502791554.488472	0xBF58F2BC	-0.847454
1502791554.504492	0xBF54A6D9	-0.830671
1502791554.520488	0xBF54A17A	-0.830589
1502791554.552364	0xBF573C30	-0.840762
1502791554.568509	0xBF572B37	-0.840503
1502791554.584524	0xBF572F97	-0.840570
1502791554.600465	0xBF57194E	-0.840230
1502791554.632451	0xBF5530D1	-0.832776
1502791554.648578	0xBF522B80	-0.820976
1502791554.664619	0xBF4DE3C4	-0.804257
1502791554.696357	0xBF52FB74	-0.824149
1502791554.712511	0xBF52FC4E	-0.824162
1502791554.728460	0xBF4EF9B3	-0.808498
1502791554.744537	0xBF4EF820	-0.808474
1502791554.776305	0xBF529C7A	-0.822700
1502791554.792512	0xBF4E493E	-0.805805
1502791554.808452	0xBF4C475E	-0.797964
1502791554.824501	0xBF50DD15	-0.815873
1502791554.856351	0xBF4E5ABD	-0.806072
1502791554.872485	0xBF4E6477	-0.806220
1502791554.888461	0xBF503E1F	-0.813448
1502791554.904457	0xBF503DB9	-0.813442
1502791554.936416	0xBF48F312	-0.784959
1502791554.952478	0xBF4E2640	-0.805271
1502791554.968448	0xBF5456DE	-0.829450
1502791555.000235	0xBF4E48BE	-0.805797
1502791555.017275	0xBF510493	-0.816476
1502791555.033277	0xBF4D39CF	-0.801663
1502791555.048990	0xBF4D4E35	-0.801975
1502791555.080719	0xBF4F3DAF	-0.809535
1502791555.096993	0xBF4CA9D7	-0.799467
1502791555.112479	0xBF514C8E	-0.817574
1502791555.128449	0xBF513A9D	-0.817301
1502791555.160334	0xBF5135D6	-0.817228
1502791555.176439	0xBF513E93	-0.817361
1502791555.193238	0xBF514733	-0.817493
1502791555.208431	0xBF4E0DC1	-0.804897
1502791555.240484	0xBF4E1D00	-0.805130
1502791555.256429	0xBF531872	-0.824592
1502791555.272632	0xBF50A019	-0.814943
1502791555.304217	0xBF52A8F9	-0.822891
1502791555.320413	0xBF4D2A50	-0.801427
1502791555.336428	0xBF50F194	-0.816186
1502791555.352481	0xBF537BEC	-0.826110
1502791555.384320	0xBF4D4C4D	-0.801946
1502791555.400444	0xBF54ADD9	-0.830778
1502791555.416466	0xBF54B219	-0.830843
1502791555.432514	0xBF4F0832	-0.808719
1502791555.464362	0xBF4F18FE	-0.808975
1502791555.480400	0xBF531EF1	-0.824691
1502791555.496436	0xBF4EAEB8	-0.807353
1502791555.512504	0xBF50A319	-0.814989
1502791555.544360	0xBF562342	-0.836475
1502791555.560417	0xBF531F71	-0.824699
1502791555.576425	0xBF530E33	-0.824435
1502791555.608322	0xBF530FD6	-0.824460
1502791555.624435	0xBF5525D1	-0.832608
1502791555.640411	0xBF4FFC23	-0.812441
1502791555.656415	0xBF500369	-0.812552
1502791555.688246	0xBF548D5B	-0.830282
1502791555.704427	0xBF516E8C	-0.818093
1502791555.720407	0xBF51606E	-0.817878
1502791555.736396	0xBF516682	-0.817970
1502791555.768313	0xBF543E60	-0.829077
1502791555.784396	0xBF4BB2E7	-0.795699
1502791555.800387	0xBF4BBEC0	-0.795879
1502791555.819164	0xBF559A4A	-0.834386
1502791555.848896	0xBF4E3A3F	-0.805576
1502791555.865031	0xBF4E32DF	-0.805464
1502791555.880965	0xBF4FFDA3	-0.812464
1502791555.912677	0xBF4DD6C5	-0.804058
1502791555.928420	0xBF4DC9CD	-0.803860
1502791555.944434	0xBF4A9778	-0.791374
1502791555.960376	0xBF4FC726	-0.811633
1502791555.992275	0xBF4FBE00	-0.811493
1502791556.008429	0xBF49F482	-0.788887
1502791556.024446	0xBF4E5E3D	-0.806125
1502791556.040420	0xBF4E705C	-0.806402
1502791556.072313	0xBF473F2D	-0.778308
1502791556.088407	0xBF4B7BEA	-0.794860
1502791556.104389	0xBF52D9F6	-0.823638
1502791556.120412	0xBF4BB367	-0.795706
1502791556.152363	0xBF4BBCE0	-0.795851
1502791556.168409	0xBF50B697	-0.815286
1502791556.184405	0xBF50C183	-0.815453
1502791556.216976	0xBF4B9E68	-0.795386
1502791556.232550	0xBF4B9AD5	-0.795331
1502791556.248489	0xBF533770	-0.825065
1502791556.264387	0xBF508C9A	-0.814645
1502791556.296243	0xBF5082CE	-0.814496
1502791556.312444	0xBF508358	-0.814504
1502791556.328382	0xBF506E83	-0.814186
1502791556.344410	0xBF4E57BD	-0.806026
1502791556.376298	0xBF4E604A	-0.806157
1502791556.392445	0xBF4E7576	-0.806480
1502791556.408368	0xBF4E8613	-0.806733
1502791556.424372	0xBF509819	-0.814821
1502791556.456348	0xBF50A226	-0.814974
1502791556.472430	0xBF4EB537	-0.807453
1502791556.488414	0xBF4B9BE8	-0.795348
1502791556.520147	0xBF4FEBA4	-0.812189
1502791556.536382	0xBF4FFB17	-0.812425
1502791556.552428	0xBF4DEDC3	-0.804409
1502791556.568341	0xBF4A52FC	-0.790329
1502791556.600218	0xBF4A3FD7	-0.790037
1502791556.616422	0xBF4C2EDF	-0.797590
1502791556.633122	0xBF47A9A6	-0.779932
1502791556.648982	0xBF4A7F7A	-0.791008
1502791556.680756	0xBF4E0E41	-0.804905
1502791556.696941	0xBF47CB24	-0.780443
1502791556.713021	0xBF49C185	-0.788109
1502791556.728353	0xBF49BBF9	-0.788024
1502791556.760298	0xBF476EAA	-0.779032
1502791556.776351	0xBF45604B	-0.771001
1502791556.792342	0xBF456AD8	-0.771162
1502791556.824142	0xBF498C89	-0.787301
1502791556.840352	0xBF4778A9	-0.779185
1502791556.856349	0xBF4774E9	-0.779128
1502791556.872333	0xBF47633A	-0.778858
1502791556.904199	0xBF4754F4	-0.778640
1502791556.920343	0xBF474C7E	-0.778511
1502791556.936359	0xBF474668	-0.778418
1502791556.952292	0xBF4752D1	-0.778607
1502791556.984284	0xBF4761E9	-0.778838
1502791557.000373	0xBF477824	-0.779177
1502791557.016321	0xBF49E203	-0.788605
1502791557.032353	0xBF49EEFC	-0.788803
1502791557.064310	0xBF46A3B7	-0.775936
1502791557.080363	0xBF469BA5	-0.775812
1502791557.096342	0xBF4DB2C7	-0.803509
1502791557.128125	0xBF4DAC74	-0.803413
1502791557.144340	0xBF4ACBF5	-0.792175
1502791557.160329	0xBF4D414E	-0.801778
1502791557.176323	0xBF4D39D5	-0.801664
1502791557.208169	0xBF491510	-0.785478
1502791557.225093	0xBF4B33EF	-0.793761
1502791557.240325	0xBF4DBBC7	-0.803647
1502791557.256310	0xBF4BCE65	-0.796118
1502791557.288235	0xBF4BD8AB	-0.796275
1502791557.304352	0xBF4BE727	-0.796496
1502791557.320340	0xBF49DD04	-0.788529
1502791557.336309	0xBF4637BD	-0.774288
1502791557.368283	0xBF4C14E1	-0.797194
1502791557.384318	0xBF50A698	-0.815042
1502791557.400306	0xBF49B606	-0.787934
1502791557.432181	0xBF49A5AE	-0.787684
