1502791554.015330	0xBF94E201	-1.163147
1502791554.031563	0xBF94E515	-1.163241
1502791554.048372	0xBF936EA7	-1.151814
1502791554.063544	0xBF910A50	-1.133127
1502791554.095374	0xBF930A43	-1.148751
1502791554.112356	0xBF8F79BE	-1.120903
1502791554.128414	0xBF8D01AC	-1.101614
1502791554.144385	0xBF8E4B52	-1.111674
1502791554.176133	0xBF8BEA79	-1.093093
1502791554.191725	0xBF891E7F	-1.071243
1502791554.208022	0xBF891E4F	-1.071237
1502791554.227955	0xBF891E8B	-1.071245
1502791554.255996	0xBF869D2F	-1.051672
1502791554.272060	0xBF85438F	-1.041124
1502791554.288124	0xBF841123	-1.031773
1502791554.319299	0xBF827694	-1.019244
1502791554.335498	0xBF8109F9	-1.008117
1502791554.351465	0xBF8106BD	-1.008018
1502791554.367510	0xBF8104EB	-1.007963
1502791554.399364	0xBF7B883E	-0.982548
1502791554.415518	0xBF76FC00	-0.964783
1502791554.431589	0xBF76F76B	-0.964713
1502791554.447522	0xBF74ED90	-0.956750
1502791554.479390	0xBF72C3A8	-0.948298
1502791554.495492	0xBF72BE2C	-0.948214
1502791554.511503	0xBF72B733	-0.948108
1502791554.543340	0xBF6B67AF	-0.919551
1502791554.559470	0xBF666890	-0.900033
1502791554.575633	0xBF68B56E	-0.909018
1502791554.591511	0xBF6B35BD	-0.918789
1502791554.623525	0xBF6360E6	-0.888197
1502791554.639644	0xBF6068B7	-0.876598
1502791554.655462	0xBF63E3C1	-0.890194
1502791554.671565	0xBF5C5556	-0.860677
1502791554.704055	0xBF586AEB	-0.845381
1502791554.720553	0xBF58734A	-0.845509
1502791554.736181	0xBF5B0A32	-0.855624
1502791554.751526	0xBF568471	-0.837958
1502791554.783445	0xBF53B736	-0.827014
1502791554.799499	0xBF5794A6	-0.842112
1502791554.815509	0xBF510FF1	-0.816649
1502791554.847297	0xBF4E6E2B	-0.806369
1502791554.863464	0xBF4E7683	-0.806496
1502791554.879488	0xBF4E7015	-0.806398
1502791554.895463	0xBF4B0A1A	-0.793123
1502791554.927993	0xBF4B0814	-0.793092
1502791554.944185	0xBF4B04F7	-0.793045
1502791554.960191	0xBF460FF9	-0.773681
1502791554.976290	0xBF420C94	-0.758004
1502791555.008881	0xBF3EEDF1	-0.745818
